year,month,region,food.item,cost
1995,7,Canada,"Mushrooms, 1 kilogram",5.75
1995,8,Canada,"Mushrooms, 1 kilogram",5.79
1995,9,Canada,"Mushrooms, 1 kilogram",5.77
1995,10,Canada,"Mushrooms, 1 kilogram",5.72
1995,11,Canada,"Mushrooms, 1 kilogram",5.72
1995,12,Canada,"Mushrooms, 1 kilogram",5.75
1996,1,Canada,"Mushrooms, 1 kilogram",5.7
1996,2,Canada,"Mushrooms, 1 kilogram",5.74
1996,3,Canada,"Mushrooms, 1 kilogram",5.6
1996,4,Canada,"Mushrooms, 1 kilogram",5.83
1996,5,Canada,"Mushrooms, 1 kilogram",5.46
1996,6,Canada,"Mushrooms, 1 kilogram",5.62
1996,7,Canada,"Mushrooms, 1 kilogram",5.42
1996,8,Canada,"Mushrooms, 1 kilogram",5.42
1996,9,Canada,"Mushrooms, 1 kilogram",5.57
1996,10,Canada,"Mushrooms, 1 kilogram",5.43
1996,11,Canada,"Mushrooms, 1 kilogram",5.37
1996,12,Canada,"Mushrooms, 1 kilogram",5.39
1997,1,Canada,"Mushrooms, 1 kilogram",5.42
1997,2,Canada,"Mushrooms, 1 kilogram",5.5
1997,3,Canada,"Mushrooms, 1 kilogram",5.47
1997,4,Canada,"Mushrooms, 1 kilogram",5.4
1997,5,Canada,"Mushrooms, 1 kilogram",5.32
1997,6,Canada,"Mushrooms, 1 kilogram",5.43
1997,7,Canada,"Mushrooms, 1 kilogram",5.44
1997,8,Canada,"Mushrooms, 1 kilogram",5.26
1997,9,Canada,"Mushrooms, 1 kilogram",5.43
1997,10,Canada,"Mushrooms, 1 kilogram",5.43
1997,11,Canada,"Mushrooms, 1 kilogram",5.46
1997,12,Canada,"Mushrooms, 1 kilogram",5.53
1998,1,Canada,"Mushrooms, 1 kilogram",5.34
1998,2,Canada,"Mushrooms, 1 kilogram",5.52
1998,3,Canada,"Mushrooms, 1 kilogram",5.41
1998,4,Canada,"Mushrooms, 1 kilogram",5.42
1998,5,Canada,"Mushrooms, 1 kilogram",5.35
1998,6,Canada,"Mushrooms, 1 kilogram",5.29
1998,7,Canada,"Mushrooms, 1 kilogram",5.17
1998,8,Canada,"Mushrooms, 1 kilogram",5.46
1998,9,Canada,"Mushrooms, 1 kilogram",5.37
1998,10,Canada,"Mushrooms, 1 kilogram",5.26
1998,11,Canada,"Mushrooms, 1 kilogram",5.12
1998,12,Canada,"Mushrooms, 1 kilogram",5.44
1999,1,Canada,"Mushrooms, 1 kilogram",5.5
1999,2,Canada,"Mushrooms, 1 kilogram",5.56
1999,3,Canada,"Mushrooms, 1 kilogram",5.62
1999,4,Canada,"Mushrooms, 1 kilogram",5.23
1999,5,Canada,"Mushrooms, 1 kilogram",5.42
1999,6,Canada,"Mushrooms, 1 kilogram",5.43
1999,7,Canada,"Mushrooms, 1 kilogram",5.47
1999,8,Canada,"Mushrooms, 1 kilogram",5.52
1999,9,Canada,"Mushrooms, 1 kilogram",5.38
1999,10,Canada,"Mushrooms, 1 kilogram",5.43
1999,11,Canada,"Mushrooms, 1 kilogram",5.55
1999,12,Canada,"Mushrooms, 1 kilogram",5.63
2000,1,Canada,"Mushrooms, 1 kilogram",5.59
2000,2,Canada,"Mushrooms, 1 kilogram",5.64
2000,3,Canada,"Mushrooms, 1 kilogram",5.61
2000,4,Canada,"Mushrooms, 1 kilogram",5.72
2000,5,Canada,"Mushrooms, 1 kilogram",5.8
2000,6,Canada,"Mushrooms, 1 kilogram",5.81
2000,7,Canada,"Mushrooms, 1 kilogram",5.87
2000,8,Canada,"Mushrooms, 1 kilogram",5.74
2000,9,Canada,"Mushrooms, 1 kilogram",5.8
2000,10,Canada,"Mushrooms, 1 kilogram",5.77
2000,11,Canada,"Mushrooms, 1 kilogram",5.82
2000,12,Canada,"Mushrooms, 1 kilogram",5.94
2001,1,Canada,"Mushrooms, 1 kilogram",5.84
2001,2,Canada,"Mushrooms, 1 kilogram",5.93
2001,3,Canada,"Mushrooms, 1 kilogram",6.06
2001,4,Canada,"Mushrooms, 1 kilogram",6.41
2001,5,Canada,"Mushrooms, 1 kilogram",6.26
2001,6,Canada,"Mushrooms, 1 kilogram",6.29
2001,7,Canada,"Mushrooms, 1 kilogram",6.47
2001,8,Canada,"Mushrooms, 1 kilogram",6.36
2001,9,Canada,"Mushrooms, 1 kilogram",6.46
2001,10,Canada,"Mushrooms, 1 kilogram",6.2
2001,11,Canada,"Mushrooms, 1 kilogram",6.24
2001,12,Canada,"Mushrooms, 1 kilogram",6.48
2002,1,Canada,"Mushrooms, 1 kilogram",6.48
2002,2,Canada,"Mushrooms, 1 kilogram",6.37
2002,3,Canada,"Mushrooms, 1 kilogram",6.38
2002,4,Canada,"Mushrooms, 1 kilogram",6.39
2002,5,Canada,"Mushrooms, 1 kilogram",6.3
2002,6,Canada,"Mushrooms, 1 kilogram",6.47
2002,7,Canada,"Mushrooms, 1 kilogram",6.65
2002,8,Canada,"Mushrooms, 1 kilogram",6.66
2002,9,Canada,"Mushrooms, 1 kilogram",6.62
2002,10,Canada,"Mushrooms, 1 kilogram",6.46
2002,11,Canada,"Mushrooms, 1 kilogram",6.47
2002,12,Canada,"Mushrooms, 1 kilogram",6.83
2003,1,Canada,"Mushrooms, 1 kilogram",6.7
2003,2,Canada,"Mushrooms, 1 kilogram",6.71
2003,3,Canada,"Mushrooms, 1 kilogram",6.67
2003,4,Canada,"Mushrooms, 1 kilogram",6.62
2003,5,Canada,"Mushrooms, 1 kilogram",6.64
2003,6,Canada,"Mushrooms, 1 kilogram",6.77
2003,7,Canada,"Mushrooms, 1 kilogram",6.63
2003,8,Canada,"Mushrooms, 1 kilogram",6.64
2003,9,Canada,"Mushrooms, 1 kilogram",6.79
2003,10,Canada,"Mushrooms, 1 kilogram",6.61
2003,11,Canada,"Mushrooms, 1 kilogram",6.67
2003,12,Canada,"Mushrooms, 1 kilogram",6.66
2004,1,Canada,"Mushrooms, 1 kilogram",6.62
2004,2,Canada,"Mushrooms, 1 kilogram",6.67
2004,3,Canada,"Mushrooms, 1 kilogram",6.69
2004,4,Canada,"Mushrooms, 1 kilogram",6.66
2004,5,Canada,"Mushrooms, 1 kilogram",6.77
2004,6,Canada,"Mushrooms, 1 kilogram",6.78
2004,7,Canada,"Mushrooms, 1 kilogram",6.71
2004,8,Canada,"Mushrooms, 1 kilogram",6.74
2004,9,Canada,"Mushrooms, 1 kilogram",6.46
2004,10,Canada,"Mushrooms, 1 kilogram",6.7
2004,11,Canada,"Mushrooms, 1 kilogram",6.71
2004,12,Canada,"Mushrooms, 1 kilogram",6.51
2005,1,Canada,"Mushrooms, 1 kilogram",6.64
2005,2,Canada,"Mushrooms, 1 kilogram",6.71
2005,3,Canada,"Mushrooms, 1 kilogram",6.76
2005,4,Canada,"Mushrooms, 1 kilogram",6.8
2005,5,Canada,"Mushrooms, 1 kilogram",6.74
2005,6,Canada,"Mushrooms, 1 kilogram",6.94
2005,7,Canada,"Mushrooms, 1 kilogram",6.82
2005,8,Canada,"Mushrooms, 1 kilogram",6.82
2005,9,Canada,"Mushrooms, 1 kilogram",6.75
2005,10,Canada,"Mushrooms, 1 kilogram",6.67
2005,11,Canada,"Mushrooms, 1 kilogram",6.84
2005,12,Canada,"Mushrooms, 1 kilogram",6.81
2006,1,Canada,"Mushrooms, 1 kilogram",6.7
2006,2,Canada,"Mushrooms, 1 kilogram",6.96
2006,3,Canada,"Mushrooms, 1 kilogram",7.14
2006,4,Canada,"Mushrooms, 1 kilogram",7.15
2006,5,Canada,"Mushrooms, 1 kilogram",7.15
2006,6,Canada,"Mushrooms, 1 kilogram",7.26
2006,7,Canada,"Mushrooms, 1 kilogram",7.22
2006,8,Canada,"Mushrooms, 1 kilogram",7.21
2006,9,Canada,"Mushrooms, 1 kilogram",7
2006,10,Canada,"Mushrooms, 1 kilogram",6.96
2006,11,Canada,"Mushrooms, 1 kilogram",7.21
2006,12,Canada,"Mushrooms, 1 kilogram",7.16
2007,1,Canada,"Mushrooms, 1 kilogram",6.91
2007,2,Canada,"Mushrooms, 1 kilogram",7.09
2007,3,Canada,"Mushrooms, 1 kilogram",7.11
2007,4,Canada,"Mushrooms, 1 kilogram",7.21
2007,5,Canada,"Mushrooms, 1 kilogram",7.36
2007,6,Canada,"Mushrooms, 1 kilogram",7.25
2007,7,Canada,"Mushrooms, 1 kilogram",7.08
2007,8,Canada,"Mushrooms, 1 kilogram",7.12
2007,9,Canada,"Mushrooms, 1 kilogram",7.05
2007,10,Canada,"Mushrooms, 1 kilogram",7.02
2007,11,Canada,"Mushrooms, 1 kilogram",6.68
2007,12,Canada,"Mushrooms, 1 kilogram",6.88
2008,1,Canada,"Mushrooms, 1 kilogram",6.97
2008,2,Canada,"Mushrooms, 1 kilogram",7.09
2008,3,Canada,"Mushrooms, 1 kilogram",7.01
2008,4,Canada,"Mushrooms, 1 kilogram",6.93
2008,5,Canada,"Mushrooms, 1 kilogram",6.88
2008,6,Canada,"Mushrooms, 1 kilogram",7.03
2008,7,Canada,"Mushrooms, 1 kilogram",7.27
2008,8,Canada,"Mushrooms, 1 kilogram",7.25
2008,9,Canada,"Mushrooms, 1 kilogram",7.11
2008,10,Canada,"Mushrooms, 1 kilogram",7.37
2008,11,Canada,"Mushrooms, 1 kilogram",7.97
2008,12,Canada,"Mushrooms, 1 kilogram",8.02
2009,1,Canada,"Mushrooms, 1 kilogram",7.81
2009,2,Canada,"Mushrooms, 1 kilogram",7.97
2009,3,Canada,"Mushrooms, 1 kilogram",8.12
2009,4,Canada,"Mushrooms, 1 kilogram",7.85
2009,5,Canada,"Mushrooms, 1 kilogram",7.58
2009,6,Canada,"Mushrooms, 1 kilogram",8.06
2009,7,Canada,"Mushrooms, 1 kilogram",7.73
2009,8,Canada,"Mushrooms, 1 kilogram",8.18
2009,9,Canada,"Mushrooms, 1 kilogram",8.07
2009,10,Canada,"Mushrooms, 1 kilogram",7.95
2009,11,Canada,"Mushrooms, 1 kilogram",7.89
2009,12,Canada,"Mushrooms, 1 kilogram",7.91
2010,1,Canada,"Mushrooms, 1 kilogram",7.76
2010,2,Canada,"Mushrooms, 1 kilogram",7.67
2010,3,Canada,"Mushrooms, 1 kilogram",7.8
2010,4,Canada,"Mushrooms, 1 kilogram",7.98
2010,5,Canada,"Mushrooms, 1 kilogram",7.84
2010,6,Canada,"Mushrooms, 1 kilogram",8.03
2010,7,Canada,"Mushrooms, 1 kilogram",7.97
2010,8,Canada,"Mushrooms, 1 kilogram",8.08
2010,9,Canada,"Mushrooms, 1 kilogram",7.93
2010,10,Canada,"Mushrooms, 1 kilogram",7.74
2010,11,Canada,"Mushrooms, 1 kilogram",7.68
2010,12,Canada,"Mushrooms, 1 kilogram",7.54
2011,1,Canada,"Mushrooms, 1 kilogram",7.8
2011,2,Canada,"Mushrooms, 1 kilogram",7.93
2011,3,Canada,"Mushrooms, 1 kilogram",7.8
2011,4,Canada,"Mushrooms, 1 kilogram",7.75
2011,5,Canada,"Mushrooms, 1 kilogram",7.94
2011,6,Canada,"Mushrooms, 1 kilogram",8.09
2011,7,Canada,"Mushrooms, 1 kilogram",8.25
2011,8,Canada,"Mushrooms, 1 kilogram",8.06
2011,9,Canada,"Mushrooms, 1 kilogram",8.29
2011,10,Canada,"Mushrooms, 1 kilogram",8.03
2011,11,Canada,"Mushrooms, 1 kilogram",8.48
2011,12,Canada,"Mushrooms, 1 kilogram",8.08
2012,1,Canada,"Mushrooms, 1 kilogram",7.99
2012,2,Canada,"Mushrooms, 1 kilogram",8.19
2012,3,Canada,"Mushrooms, 1 kilogram",7.78
2012,4,Canada,"Mushrooms, 1 kilogram",7.79
2012,5,Canada,"Mushrooms, 1 kilogram",8.02
2012,6,Canada,"Mushrooms, 1 kilogram",8.13
2012,7,Canada,"Mushrooms, 1 kilogram",8.02
2012,8,Canada,"Mushrooms, 1 kilogram",8.22
2012,9,Canada,"Mushrooms, 1 kilogram",7.86
2012,10,Canada,"Mushrooms, 1 kilogram",7.87
2012,11,Canada,"Mushrooms, 1 kilogram",8.17
2012,12,Canada,"Mushrooms, 1 kilogram",7.74
2013,1,Canada,"Mushrooms, 1 kilogram",7.62
2013,2,Canada,"Mushrooms, 1 kilogram",7.98
2013,3,Canada,"Mushrooms, 1 kilogram",7.88
2013,4,Canada,"Mushrooms, 1 kilogram",7.66
2013,5,Canada,"Mushrooms, 1 kilogram",7.97
2013,6,Canada,"Mushrooms, 1 kilogram",8.04
2013,7,Canada,"Mushrooms, 1 kilogram",7.99
2013,8,Canada,"Mushrooms, 1 kilogram",7.84
2013,9,Canada,"Mushrooms, 1 kilogram",7.93
2013,10,Canada,"Mushrooms, 1 kilogram",7.97
2013,11,Canada,"Mushrooms, 1 kilogram",7.84
2013,12,Canada,"Mushrooms, 1 kilogram",7.92
2014,1,Canada,"Mushrooms, 1 kilogram",7.92
2014,2,Canada,"Mushrooms, 1 kilogram",7.88
2014,3,Canada,"Mushrooms, 1 kilogram",8.07
2014,4,Canada,"Mushrooms, 1 kilogram",7.97
2014,5,Canada,"Mushrooms, 1 kilogram",7.93
2014,6,Canada,"Mushrooms, 1 kilogram",8.15
2014,7,Canada,"Mushrooms, 1 kilogram",8.18
2014,8,Canada,"Mushrooms, 1 kilogram",8.17
2014,9,Canada,"Mushrooms, 1 kilogram",8.38
2014,10,Canada,"Mushrooms, 1 kilogram",8.19
2014,11,Canada,"Mushrooms, 1 kilogram",8.35
2014,12,Canada,"Mushrooms, 1 kilogram",8.22
2015,1,Canada,"Mushrooms, 1 kilogram",8.29
2015,2,Canada,"Mushrooms, 1 kilogram",8.38
2015,3,Canada,"Mushrooms, 1 kilogram",8.58
2015,4,Canada,"Mushrooms, 1 kilogram",8.41
2015,5,Canada,"Mushrooms, 1 kilogram",8.7
2015,6,Canada,"Mushrooms, 1 kilogram",8.75
2015,7,Canada,"Mushrooms, 1 kilogram",8.62
2015,8,Canada,"Mushrooms, 1 kilogram",8.63
2015,9,Canada,"Mushrooms, 1 kilogram",8.73
2015,10,Canada,"Mushrooms, 1 kilogram",8.71
2015,11,Canada,"Mushrooms, 1 kilogram",8.98
2015,12,Canada,"Mushrooms, 1 kilogram",8.82
2016,1,Canada,"Mushrooms, 1 kilogram",8.89
2016,2,Canada,"Mushrooms, 1 kilogram",8.97
2016,3,Canada,"Mushrooms, 1 kilogram",8.76
2016,4,Canada,"Mushrooms, 1 kilogram",8.58
2016,5,Canada,"Mushrooms, 1 kilogram",8.85
2016,6,Canada,"Mushrooms, 1 kilogram",8.74
2016,7,Canada,"Mushrooms, 1 kilogram",8.49
2016,8,Canada,"Mushrooms, 1 kilogram",8.71
1995,1,Canada,"Onions, 1 kilogram",1.04
1995,2,Canada,"Onions, 1 kilogram",1.13
1995,3,Canada,"Onions, 1 kilogram",1.22
1995,4,Canada,"Onions, 1 kilogram",1.33
1995,5,Canada,"Onions, 1 kilogram",1.43
1995,6,Canada,"Onions, 1 kilogram",1.4
1995,7,Canada,"Onions, 1 kilogram",1.54
1995,8,Canada,"Onions, 1 kilogram",1.44
1995,9,Canada,"Onions, 1 kilogram",1
1995,10,Canada,"Onions, 1 kilogram",0.92
1995,11,Canada,"Onions, 1 kilogram",0.88
1995,12,Canada,"Onions, 1 kilogram",0.92
1996,1,Canada,"Onions, 1 kilogram",0.9
1996,2,Canada,"Onions, 1 kilogram",0.94
1996,3,Canada,"Onions, 1 kilogram",0.9
1996,4,Canada,"Onions, 1 kilogram",0.88
1996,5,Canada,"Onions, 1 kilogram",0.88
1996,6,Canada,"Onions, 1 kilogram",0.96
1996,7,Canada,"Onions, 1 kilogram",1.01
1996,8,Canada,"Onions, 1 kilogram",1.12
1996,9,Canada,"Onions, 1 kilogram",1.02
1996,10,Canada,"Onions, 1 kilogram",0.94
1996,11,Canada,"Onions, 1 kilogram",0.92
1996,12,Canada,"Onions, 1 kilogram",0.89
1997,1,Canada,"Onions, 1 kilogram",0.89
1997,2,Canada,"Onions, 1 kilogram",0.88
1997,3,Canada,"Onions, 1 kilogram",0.88
1997,4,Canada,"Onions, 1 kilogram",0.88
1997,5,Canada,"Onions, 1 kilogram",1.08
1997,6,Canada,"Onions, 1 kilogram",1.13
1997,7,Canada,"Onions, 1 kilogram",1.5
1997,8,Canada,"Onions, 1 kilogram",1.47
1997,9,Canada,"Onions, 1 kilogram",1.12
1997,10,Canada,"Onions, 1 kilogram",0.84
1997,11,Canada,"Onions, 1 kilogram",0.78
1997,12,Canada,"Onions, 1 kilogram",0.81
1998,1,Canada,"Onions, 1 kilogram",0.89
1998,2,Canada,"Onions, 1 kilogram",1.01
1998,3,Canada,"Onions, 1 kilogram",1.08
1998,4,Canada,"Onions, 1 kilogram",1.19
1998,5,Canada,"Onions, 1 kilogram",1.26
1998,6,Canada,"Onions, 1 kilogram",1.35
1998,7,Canada,"Onions, 1 kilogram",1.42
1998,8,Canada,"Onions, 1 kilogram",1.52
1998,9,Canada,"Onions, 1 kilogram",1.05
1998,10,Canada,"Onions, 1 kilogram",0.97
1998,11,Canada,"Onions, 1 kilogram",1.02
1998,12,Canada,"Onions, 1 kilogram",1.12
1999,1,Canada,"Onions, 1 kilogram",1.22
1999,2,Canada,"Onions, 1 kilogram",1.31
1999,3,Canada,"Onions, 1 kilogram",1.27
1999,4,Canada,"Onions, 1 kilogram",1.29
1999,5,Canada,"Onions, 1 kilogram",1.25
1999,6,Canada,"Onions, 1 kilogram",1.35
1999,7,Canada,"Onions, 1 kilogram",1.42
1999,8,Canada,"Onions, 1 kilogram",1.41
1999,9,Canada,"Onions, 1 kilogram",1.08
1999,10,Canada,"Onions, 1 kilogram",0.97
1999,11,Canada,"Onions, 1 kilogram",0.95
1999,12,Canada,"Onions, 1 kilogram",0.96
2000,1,Canada,"Onions, 1 kilogram",0.95
2000,2,Canada,"Onions, 1 kilogram",0.91
2000,3,Canada,"Onions, 1 kilogram",0.94
2000,4,Canada,"Onions, 1 kilogram",0.94
2000,5,Canada,"Onions, 1 kilogram",0.96
2000,6,Canada,"Onions, 1 kilogram",1.04
2000,7,Canada,"Onions, 1 kilogram",1.26
2000,8,Canada,"Onions, 1 kilogram",1.42
2000,9,Canada,"Onions, 1 kilogram",1.23
2000,10,Canada,"Onions, 1 kilogram",1.07
2000,11,Canada,"Onions, 1 kilogram",1.02
2000,12,Canada,"Onions, 1 kilogram",1.05
2001,1,Canada,"Onions, 1 kilogram",1.06
2001,2,Canada,"Onions, 1 kilogram",1.18
2001,3,Canada,"Onions, 1 kilogram",1.22
2001,4,Canada,"Onions, 1 kilogram",1.37
2001,5,Canada,"Onions, 1 kilogram",1.38
2001,6,Canada,"Onions, 1 kilogram",1.43
2001,7,Canada,"Onions, 1 kilogram",1.51
2001,8,Canada,"Onions, 1 kilogram",1.49
2001,9,Canada,"Onions, 1 kilogram",1.18
2001,10,Canada,"Onions, 1 kilogram",1.07
2001,11,Canada,"Onions, 1 kilogram",0.97
2001,12,Canada,"Onions, 1 kilogram",1.01
2002,1,Canada,"Onions, 1 kilogram",1.04
2002,2,Canada,"Onions, 1 kilogram",1.09
2002,3,Canada,"Onions, 1 kilogram",1.11
2002,4,Canada,"Onions, 1 kilogram",1.11
2002,5,Canada,"Onions, 1 kilogram",1.16
2002,6,Canada,"Onions, 1 kilogram",1.22
2002,7,Canada,"Onions, 1 kilogram",1.34
2002,8,Canada,"Onions, 1 kilogram",1.53
2002,9,Canada,"Onions, 1 kilogram",1.34
2002,10,Canada,"Onions, 1 kilogram",1.09
2002,11,Canada,"Onions, 1 kilogram",1.05
2002,12,Canada,"Onions, 1 kilogram",1.15
2003,1,Canada,"Onions, 1 kilogram",1.16
2003,2,Canada,"Onions, 1 kilogram",1.16
2003,3,Canada,"Onions, 1 kilogram",1.3
2003,4,Canada,"Onions, 1 kilogram",1.51
2003,5,Canada,"Onions, 1 kilogram",1.95
2003,6,Canada,"Onions, 1 kilogram",2.04
2003,7,Canada,"Onions, 1 kilogram",2.01
2003,8,Canada,"Onions, 1 kilogram",1.9
2003,9,Canada,"Onions, 1 kilogram",1.34
2003,10,Canada,"Onions, 1 kilogram",1.05
2003,11,Canada,"Onions, 1 kilogram",1.04
2003,12,Canada,"Onions, 1 kilogram",1.08
2004,1,Canada,"Onions, 1 kilogram",1.17
2004,2,Canada,"Onions, 1 kilogram",1.24
2004,3,Canada,"Onions, 1 kilogram",1.24
2004,4,Canada,"Onions, 1 kilogram",1.28
2004,5,Canada,"Onions, 1 kilogram",1.33
2004,6,Canada,"Onions, 1 kilogram",1.38
2004,7,Canada,"Onions, 1 kilogram",1.37
2004,8,Canada,"Onions, 1 kilogram",1.41
2004,9,Canada,"Onions, 1 kilogram",1.25
2004,10,Canada,"Onions, 1 kilogram",1.09
2004,11,Canada,"Onions, 1 kilogram",1.05
2004,12,Canada,"Onions, 1 kilogram",1.03
2005,1,Canada,"Onions, 1 kilogram",1.02
2005,2,Canada,"Onions, 1 kilogram",1.05
2005,3,Canada,"Onions, 1 kilogram",1.01
2005,4,Canada,"Onions, 1 kilogram",1.02
2005,5,Canada,"Onions, 1 kilogram",1.09
2005,6,Canada,"Onions, 1 kilogram",1.17
2005,7,Canada,"Onions, 1 kilogram",1.43
2005,8,Canada,"Onions, 1 kilogram",1.52
2005,9,Canada,"Onions, 1 kilogram",1.32
2005,10,Canada,"Onions, 1 kilogram",1.25
2005,11,Canada,"Onions, 1 kilogram",1.2
2005,12,Canada,"Onions, 1 kilogram",1.24
2006,1,Canada,"Onions, 1 kilogram",1.35
2006,2,Canada,"Onions, 1 kilogram",1.35
2006,3,Canada,"Onions, 1 kilogram",1.25
2006,4,Canada,"Onions, 1 kilogram",1.25
2006,5,Canada,"Onions, 1 kilogram",1.26
2006,6,Canada,"Onions, 1 kilogram",1.33
2006,7,Canada,"Onions, 1 kilogram",1.39
2006,8,Canada,"Onions, 1 kilogram",1.51
2006,9,Canada,"Onions, 1 kilogram",1.32
2006,10,Canada,"Onions, 1 kilogram",1.28
2006,11,Canada,"Onions, 1 kilogram",1.19
2006,12,Canada,"Onions, 1 kilogram",1.21
2007,1,Canada,"Onions, 1 kilogram",1.31
2007,2,Canada,"Onions, 1 kilogram",1.51
2007,3,Canada,"Onions, 1 kilogram",1.73
2007,4,Canada,"Onions, 1 kilogram",2.22
2007,5,Canada,"Onions, 1 kilogram",2.32
2007,6,Canada,"Onions, 1 kilogram",2.1
2007,7,Canada,"Onions, 1 kilogram",2.22
2007,8,Canada,"Onions, 1 kilogram",1.95
2007,9,Canada,"Onions, 1 kilogram",1.46
2007,10,Canada,"Onions, 1 kilogram",1.26
2007,11,Canada,"Onions, 1 kilogram",1.12
2007,12,Canada,"Onions, 1 kilogram",1.1
2008,1,Canada,"Onions, 1 kilogram",1.08
2008,2,Canada,"Onions, 1 kilogram",1.1
2008,3,Canada,"Onions, 1 kilogram",1.13
2008,4,Canada,"Onions, 1 kilogram",1.11
2008,5,Canada,"Onions, 1 kilogram",1.16
2008,6,Canada,"Onions, 1 kilogram",1.27
2008,7,Canada,"Onions, 1 kilogram",1.34
2008,8,Canada,"Onions, 1 kilogram",1.42
2008,9,Canada,"Onions, 1 kilogram",1.46
2008,10,Canada,"Onions, 1 kilogram",1.41
2008,11,Canada,"Onions, 1 kilogram",1.36
2008,12,Canada,"Onions, 1 kilogram",1.49
2009,1,Canada,"Onions, 1 kilogram",1.41
2009,2,Canada,"Onions, 1 kilogram",1.52
2009,3,Canada,"Onions, 1 kilogram",1.52
2009,4,Canada,"Onions, 1 kilogram",1.54
2009,5,Canada,"Onions, 1 kilogram",1.56
2009,6,Canada,"Onions, 1 kilogram",1.59
2009,7,Canada,"Onions, 1 kilogram",1.83
2009,8,Canada,"Onions, 1 kilogram",1.89
2009,9,Canada,"Onions, 1 kilogram",1.6
2009,10,Canada,"Onions, 1 kilogram",1.34
2009,11,Canada,"Onions, 1 kilogram",1.27
2009,12,Canada,"Onions, 1 kilogram",1.21
2010,1,Canada,"Onions, 1 kilogram",1.21
2010,2,Canada,"Onions, 1 kilogram",1.28
2010,3,Canada,"Onions, 1 kilogram",1.57
2010,4,Canada,"Onions, 1 kilogram",2.15
2010,5,Canada,"Onions, 1 kilogram",2.54
2010,6,Canada,"Onions, 1 kilogram",2.66
2010,7,Canada,"Onions, 1 kilogram",2.65
2010,8,Canada,"Onions, 1 kilogram",2.3
2010,9,Canada,"Onions, 1 kilogram",1.73
2010,10,Canada,"Onions, 1 kilogram",1.54
2010,11,Canada,"Onions, 1 kilogram",1.46
2010,12,Canada,"Onions, 1 kilogram",1.5
2011,1,Canada,"Onions, 1 kilogram",1.47
2011,2,Canada,"Onions, 1 kilogram",1.6
2011,3,Canada,"Onions, 1 kilogram",1.7
2011,4,Canada,"Onions, 1 kilogram",1.68
2011,5,Canada,"Onions, 1 kilogram",1.68
2011,6,Canada,"Onions, 1 kilogram",1.71
2011,7,Canada,"Onions, 1 kilogram",1.78
2011,8,Canada,"Onions, 1 kilogram",1.83
2011,9,Canada,"Onions, 1 kilogram",1.71
2011,10,Canada,"Onions, 1 kilogram",1.57
2011,11,Canada,"Onions, 1 kilogram",1.54
2011,12,Canada,"Onions, 1 kilogram",1.56
2012,1,Canada,"Onions, 1 kilogram",1.48
2012,2,Canada,"Onions, 1 kilogram",1.48
2012,3,Canada,"Onions, 1 kilogram",1.45
2012,4,Canada,"Onions, 1 kilogram",1.46
2012,5,Canada,"Onions, 1 kilogram",1.47
2012,6,Canada,"Onions, 1 kilogram",1.53
2012,7,Canada,"Onions, 1 kilogram",1.69
2012,8,Canada,"Onions, 1 kilogram",1.77
2012,9,Canada,"Onions, 1 kilogram",1.69
2012,10,Canada,"Onions, 1 kilogram",1.6
2012,11,Canada,"Onions, 1 kilogram",1.54
2012,12,Canada,"Onions, 1 kilogram",1.49
2013,1,Canada,"Onions, 1 kilogram",1.52
2013,2,Canada,"Onions, 1 kilogram",1.77
2013,3,Canada,"Onions, 1 kilogram",1.83
2013,4,Canada,"Onions, 1 kilogram",1.86
2013,5,Canada,"Onions, 1 kilogram",1.84
2013,6,Canada,"Onions, 1 kilogram",1.88
2013,7,Canada,"Onions, 1 kilogram",1.91
2013,8,Canada,"Onions, 1 kilogram",2.01
2013,9,Canada,"Onions, 1 kilogram",1.93
2013,10,Canada,"Onions, 1 kilogram",1.8
2013,11,Canada,"Onions, 1 kilogram",1.78
2013,12,Canada,"Onions, 1 kilogram",1.79
2014,1,Canada,"Onions, 1 kilogram",1.71
2014,2,Canada,"Onions, 1 kilogram",1.83
2014,3,Canada,"Onions, 1 kilogram",1.93
2014,4,Canada,"Onions, 1 kilogram",2.22
2014,5,Canada,"Onions, 1 kilogram",2.28
2014,6,Canada,"Onions, 1 kilogram",2.21
2014,7,Canada,"Onions, 1 kilogram",2.19
2014,8,Canada,"Onions, 1 kilogram",2.17
2014,9,Canada,"Onions, 1 kilogram",1.96
2014,10,Canada,"Onions, 1 kilogram",1.79
2014,11,Canada,"Onions, 1 kilogram",1.69
2014,12,Canada,"Onions, 1 kilogram",1.63
2015,1,Canada,"Onions, 1 kilogram",1.68
2015,2,Canada,"Onions, 1 kilogram",1.77
2015,3,Canada,"Onions, 1 kilogram",1.68
2015,4,Canada,"Onions, 1 kilogram",1.66
2015,5,Canada,"Onions, 1 kilogram",1.63
2015,6,Canada,"Onions, 1 kilogram",1.7
2015,7,Canada,"Onions, 1 kilogram",1.82
2015,8,Canada,"Onions, 1 kilogram",2.13
2015,9,Canada,"Onions, 1 kilogram",2.01
2015,10,Canada,"Onions, 1 kilogram",1.91
2015,11,Canada,"Onions, 1 kilogram",1.91
2015,12,Canada,"Onions, 1 kilogram",1.9
2016,1,Canada,"Onions, 1 kilogram",2
2016,2,Canada,"Onions, 1 kilogram",2.17
